time;I(R1);I(R2);I(R3);I(R4);
0.0026185;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0026195;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0026205;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0026215;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0026225;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0026235;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0026245;0.00695937;0.00695653;-0.00200484;0.00165527;
0.002625;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0026251;0.00695939;0.00695653;-0.00200484;0.0015459;
0.0026253;0.00695939;0.00695652;-0.00200483;0.00132738;
0.0026257;0.00695939;0.00695652;-0.00200482;0.000890932;
0.0026265;0.00695932;0.0069565;-0.00200474;2.2136e-05;
0.002627;0.00695842;0.00695636;-0.00200431;-0.000498135;
0.0026271;0.00695837;0.0069563;-0.00200417;-0.000487308;
0.0026273;0.0069585;0.00695621;-0.00200391;-0.000463297;
0.0026277;0.00695914;0.00695615;-0.00200339;-0.000413636;
0.0026285;0.0069605;0.00695648;-0.00200234;-0.000327868;
0.0026295;0.00696233;0.00695751;-0.00200104;-0.000245897;
0.0026305;0.00696411;0.00695892;-0.00199977;-0.000185415;
0.0026315;0.00696594;0.00696052;-0.00199852;-0.000140749;
0.0026325;0.00696768;0.0069622;-0.00199728;-0.000107715;
0.0026335;0.00696947;0.00696392;-0.00199607;-8.32306e-05;
0.0026345;0.00697115;0.00696564;-0.00199488;-6.50243e-05;
0.0026355;0.00697287;0.00696734;-0.0019937;-5.14259e-05;
0.0026365;0.00697449;0.00696902;-0.00199254;-4.12093e-05;
0.0026375;0.00697614;0.00697067;-0.0019914;-3.34767e-05;
0.0026385;0.00697826;0.00697243;-0.00199055;-2.75725e-05;
0.0026395;0.00698066;0.00697443;-0.0019906;-2.30193e-05;
0.0026405;0.00697857;0.0069755;-0.00199055;-1.94695e-05;
0.0026415;0.0069804;0.00697597;-0.0019906;-1.66703e-05;
0.0026425;0.00697881;0.00697627;-0.00199056;-1.44371e-05;
0.0026435;0.0069802;0.00697636;-0.00199059;-1.26347e-05;
0.0026445;0.00697898;0.00697645;-0.00199056;-1.11636e-05;
0.0026455;0.00698005;0.00697646;-0.00199059;-9.94964e-06;
0.0026465;0.00697912;0.0069765;-0.00199056;-8.9376e-06;
0.0026475;0.00697993;0.00697649;-0.00199058;-8.08566e-06;
0.0026485;0.00697923;0.00697651;-0.00199056;-7.36196e-06;
0.0026495;0.00697983;0.0069765;-0.00199058;-6.74197e-06;
0.0026505;0.00697932;0.00697651;-0.00199057;-6.20664e-06;
0.0026515;0.00697976;0.0069765;-0.00199058;-5.74103e-06;
0.0026525;0.00697938;0.00697651;-0.00199057;-5.33332e-06;
0.0026535;0.0069797;0.0069765;-0.00199058;-4.97407e-06;
0.0026545;0.00697944;0.00697651;-0.00199057;-4.65568e-06;
0.0026555;0.00697965;0.0069765;-0.00199058;-4.37198e-06;
0.0026565;0.00697948;0.00697651;-0.00199057;-4.11793e-06;
0.0026575;0.00697961;0.0069765;-0.00199058;-3.88936e-06;
0.0026585;0.00697951;0.00697651;-0.00199057;-3.68285e-06;
0.0026595;0.00697958;0.0069765;-0.00199058;-3.4955e-06;
0.0026605;0.00697954;0.00697651;-0.00199057;-3.3249e-06;
0.0026615;0.00697956;0.0069765;-0.00199058;-3.16901e-06;
0.0026625;0.00697956;0.00697651;-0.00199057;-3.02609e-06;
0.0026635;0.00697954;0.0069765;-0.00199057;-2.89466e-06;
0.0026645;0.00697957;0.00697651;-0.00199057;-2.77345e-06;
0.0026655;0.00697953;0.0069765;-0.00199057;-2.66136e-06;
0.0026665;0.00697959;0.00697651;-0.00199057;-2.55744e-06;
0.0026675;0.00697952;0.0069765;-0.00199057;-2.46087e-06;
0.0026685;0.0069796;0.00697651;-0.00199057;-2.37091e-06;
0.0026695;0.00697951;0.0069765;-0.00199057;-2.28694e-06;
0.0026705;0.0069796;0.00697651;-0.00199057;-2.20841e-06;
0.0026715;0.0069795;0.00697651;-0.00199057;-2.13481e-06;
0.0026725;0.00697961;0.00697651;-0.00199057;-2.06571e-06;
0.0026735;0.0069795;0.00697651;-0.00199057;-2.00073e-06;
0.0026745;0.00697961;0.00697651;-0.00199057;-1.93952e-06;
0.0026755;0.00697949;0.00697651;-0.00199057;-1.88177e-06;
0.0026765;0.00697962;0.00697651;-0.00199057;-1.8272e-06;
0.0026775;0.00697949;0.00697651;-0.00199057;-1.77557e-06;
0.0026785;0.00697962;0.00697651;-0.00199057;-1.72666e-06;
0.0026795;0.00697949;0.00697651;-0.00199057;-1.68025e-06;
0.0026805;0.00697962;0.00697651;-0.00199057;-1.63617e-06;
0.0026815;0.00697949;0.00697651;-0.00199057;-1.59425e-06;
0.0026825;0.00697962;0.00697651;-0.00199057;-1.55434e-06;
0.0026835;0.00697949;0.00697651;-0.00199057;-1.5163e-06;
0.0026845;0.00697962;0.00697651;-0.00199057;-1.48002e-06;
0.0026855;0.00697949;0.00697651;-0.00199057;-1.44536e-06;
0.0026865;0.00697962;0.00697651;-0.00199057;-1.41223e-06;
0.0026875;0.00697949;0.00697651;-0.00199057;-1.38053e-06;
0.0026885;0.00697962;0.00697651;-0.00199057;-1.35018e-06;
0.0026895;0.00697949;0.00697651;-0.00199057;-1.32108e-06;
0.0026905;0.00697962;0.00697651;-0.00199057;-1.29317e-06;
0.0026915;0.00697949;0.00697651;-0.00199057;-1.26638e-06;
0.0026925;0.00697962;0.00697651;-0.00199057;-1.24064e-06;
0.0026935;0.00697949;0.00697651;-0.00199057;-1.21589e-06;
0.0026945;0.00697962;0.00697651;-0.00199057;-1.19208e-06;
0.0026955;0.00697949;0.00697651;-0.00199057;-1.16915e-06;
0.0026965;0.00697962;0.00697651;-0.00199057;-1.14707e-06;
0.0026975;0.00697949;0.00697651;-0.00199057;-1.12578e-06;
0.0026985;0.00697962;0.00697651;-0.00199057;-1.10524e-06;
0.0026995;0.00697949;0.00697651;-0.00199057;-1.08541e-06;
0.0027005;0.00697962;0.00697651;-0.00199057;-1.06627e-06;
0.0027015;0.00697949;0.00697651;-0.00199057;-1.04777e-06;
0.0027025;0.00697961;0.00697651;-0.00199057;-1.02988e-06;
0.0027035;0.00697949;0.00697651;-0.00199057;-1.01258e-06;
0.0027045;0.00697961;0.00697651;-0.00199057;-9.95833e-07;
0.0027055;0.00697949;0.00697651;-0.00199057;-9.79617e-07;
0.0027065;0.00697961;0.00697651;-0.00199057;-9.63908e-07;
0.0027075;0.0069795;0.00697651;-0.00199057;-9.48682e-07;
0.0027085;0.00697961;0.00697651;-0.00199057;-9.33917e-07;
0.0027095;0.0069795;0.00697651;-0.00199057;-9.19594e-07;
0.0027105;0.00697961;0.00697651;-0.00199057;-9.05692e-07;
0.0027115;0.0069795;0.00697651;-0.00199057;-8.92195e-07;
0.0027125;0.00697961;0.00697651;-0.00199057;-8.79085e-07;
0.0027135;0.0069795;0.00697651;-0.00199057;-8.66345e-07;
0.0027145;0.00697961;0.00697651;-0.00199057;-8.53961e-07;
0.0027155;0.0069795;0.00697651;-0.00199057;-8.41918e-07;
0.0027165;0.00697961;0.00697651;-0.00199057;-8.30203e-07;
0.0027175;0.0069795;0.00697651;-0.00199057;-8.18801e-07;
0.0027185;0.00697961;0.00697651;-0.00199057;-8.07702e-07;
0.0027195;0.0069795;0.00697651;-0.00199057;-7.96894e-07;
0.0027205;0.00697961;0.00697651;-0.00199057;-7.86364e-07;
0.0027215;0.0069795;0.00697651;-0.00199057;-7.76104e-07;
0.0027225;0.0069796;0.00697651;-0.00199057;-7.66102e-07;
0.0027235;0.0069795;0.00697651;-0.00199057;-7.56349e-07;
0.0027245;0.0069796;0.00697651;-0.00199057;-7.46837e-07;
0.0027255;0.0069795;0.00697651;-0.00199057;-7.37556e-07;
0.0027265;0.0069796;0.00697651;-0.00199057;-7.28499e-07;
0.0027275;0.00697951;0.00697651;-0.00199057;-7.19656e-07;
0.0027285;0.0069796;0.00697651;-0.00199057;-7.11022e-07;
0.0027295;0.00697951;0.00697651;-0.00199057;-7.02589e-07;
0.0027305;0.0069796;0.00697651;-0.00199057;-6.94349e-07;
0.0027315;0.00697951;0.00697651;-0.00199057;-6.86297e-07;
0.0027325;0.0069796;0.00697651;-0.00199057;-6.78426e-07;
0.0027335;0.00697951;0.00697651;-0.00199057;-6.7073e-07;
0.0027345;0.0069796;0.00697651;-0.00199057;-6.63204e-07;
0.0027355;0.00697951;0.00697651;-0.00199057;-6.55842e-07;
0.0027365;0.0069796;0.00697651;-0.00199057;-6.48638e-07;
0.0027375;0.00697951;0.00697651;-0.00199057;-6.41589e-07;
0.0027385;0.0069796;0.00697651;-0.00199057;-6.34688e-07;
0.0027395;0.00697951;0.00697651;-0.00199057;-6.27931e-07;
0.0027405;0.0069796;0.00697651;-0.00199057;-6.21315e-07;
0.0027415;0.00697951;0.00697651;-0.00199057;-6.14834e-07;
0.0027425;0.0069796;0.00697651;-0.00199057;-6.08484e-07;
0.0027435;0.00697951;0.00697651;-0.00199057;-6.02263e-07;
0.0027445;0.00697959;0.00697651;-0.00199057;-5.96165e-07;
0.0027455;0.00697951;0.00697651;-0.00199057;-5.90187e-07;
0.0027465;0.00697959;0.00697651;-0.00199057;-5.84326e-07;
0.0027475;0.00697951;0.00697651;-0.00199057;-5.78579e-07;
0.0027485;0.00697959;0.00697651;-0.00199057;-5.72942e-07;
0.0027495;0.00697952;0.00697651;-0.00199057;-5.67411e-07;
0.0027505;0.00697959;0.00697651;-0.00199057;-5.61985e-07;
0.0027515;0.00697952;0.00697651;-0.00199057;-5.5666e-07;
0.0027525;0.00697959;0.00697651;-0.00199057;-5.51434e-07;
0.0027535;0.00697952;0.00697651;-0.00199057;-5.46303e-07;
0.0027545;0.00697959;0.00697651;-0.00199057;-5.41265e-07;
0.0027555;0.00697952;0.00697651;-0.00199057;-5.36319e-07;
0.0027565;0.00697959;0.00697651;-0.00199057;-5.3146e-07;
0.0027575;0.00697952;0.00697651;-0.00199057;-5.26687e-07;
0.0027585;0.00697959;0.00697651;-0.00199057;-5.21998e-07;
0.0027595;0.00697952;0.00697651;-0.00199057;-5.17391e-07;
0.0027605;0.00697959;0.00697651;-0.00199057;-5.12863e-07;
0.0027615;0.00697952;0.00697651;-0.00199057;-5.08413e-07;
0.0027625;0.00697959;0.00697651;-0.00199057;-5.04038e-07;
0.0027635;0.00697952;0.00697651;-0.00199057;-4.99737e-07;
0.0027645;0.00697959;0.00697651;-0.00199057;-4.95507e-07;
0.0027655;0.00697952;0.00697651;-0.00199057;-4.91347e-07;
0.0027665;0.00697959;0.00697651;-0.00199057;-4.87256e-07;
0.0027675;0.00697952;0.00697651;-0.00199057;-4.83232e-07;
0.0027685;0.00697959;0.00697651;-0.00199057;-4.79272e-07;
0.0027695;0.00697952;0.00697651;-0.00199057;-4.75376e-07;
0.0027705;0.00697958;0.00697651;-0.00199057;-4.71542e-07;
0.0027715;0.00697952;0.00697651;-0.00199057;-4.67769e-07;
0.0027725;0.00697958;0.00697651;-0.00199057;-4.64054e-07;
0.0027735;0.00697952;0.00697651;-0.00199057;-4.60398e-07;
0.0027745;0.00697958;0.00697651;-0.00199057;-4.56798e-07;
0.0027755;0.00697952;0.00697651;-0.00199057;-4.53253e-07;
0.0027765;0.00697958;0.00697651;-0.00199057;-4.49762e-07;
0.0027775;0.00697953;0.00697651;-0.00199057;-4.46323e-07;
0.0027785;0.00697958;0.00697651;-0.00199057;-4.42937e-07;
0.0027795;0.00697953;0.00697651;-0.00199057;-4.396e-07;
0.0027805;0.00697958;0.00697651;-0.00199057;-4.36313e-07;
0.0027815;0.00697953;0.00697651;-0.00199057;-4.33074e-07;
0.0027825;0.00697958;0.00697651;-0.00199057;-4.29882e-07;
0.0027835;0.00697953;0.00697651;-0.00199057;-4.26737e-07;
0.0027845;0.00697958;0.00697651;-0.00199057;-4.23636e-07;
0.0027855;0.00697953;0.00697651;-0.00199057;-4.2058e-07;
0.0027865;0.00697958;0.00697651;-0.00199057;-4.17567e-07;
0.0027875;0.00697953;0.00697651;-0.00199057;-4.14596e-07;
0.0027885;0.00697958;0.00697651;-0.00199057;-4.11667e-07;
0.0027895;0.00697953;0.00697651;-0.00199057;-4.08779e-07;
0.0027905;0.00697958;0.00697651;-0.00199057;-4.0593e-07;
0.0027915;0.00697953;0.00697651;-0.00199057;-4.0312e-07;
0.0027925;0.00697958;0.00697651;-0.00199057;-4.00349e-07;
0.0027935;0.00697953;0.00697651;-0.00199057;-3.97614e-07;
0.0027945;0.00697958;0.00697651;-0.00199057;-3.94917e-07;
0.0027955;0.00697953;0.00697651;-0.00199057;-3.92255e-07;
0.0027965;0.00697958;0.00697651;-0.00199057;-3.89629e-07;
0.0027975;0.00697953;0.00697651;-0.00199057;-3.87038e-07;
0.0027985;0.00697958;0.00697651;-0.00199057;-3.8448e-07;
0.0027995;0.00697953;0.00697651;-0.00199057;-3.81955e-07;
0.0028005;0.00697958;0.00697651;-0.00199057;-3.79463e-07;
0.0028015;0.00697953;0.00697651;-0.00199057;-3.77003e-07;
0.0028025;0.00697958;0.00697651;-0.00199057;-3.74574e-07;
0.0028035;0.00697953;0.00697651;-0.00199057;-3.72176e-07;
0.0028045;0.00697957;0.00697651;-0.00199057;-3.69809e-07;
0.0028055;0.00697953;0.00697651;-0.00199057;-3.67471e-07;
0.0028065;0.00697957;0.00697651;-0.00199057;-3.65162e-07;
0.0028075;0.00697953;0.00697651;-0.00199057;-3.62881e-07;
0.0028085;0.00697957;0.00697651;-0.00199057;-3.60629e-07;
0.0028095;0.00697953;0.00697651;-0.00199057;-3.58404e-07;
0.0028105;0.00697957;0.00697651;-0.00199057;-3.56206e-07;
0.0028115;0.00697953;0.00697651;-0.00199057;-3.54034e-07;
0.0028125;0.00697957;0.00697651;-0.00199057;-3.51889e-07;
0.0028135;0.00697954;0.00697651;-0.00199057;-3.49769e-07;
0.0028145;0.00697957;0.00697651;-0.00199057;-3.47674e-07;
0.0028155;0.00697954;0.00697651;-0.00199057;-3.45605e-07;
0.0028165;0.00697957;0.00697651;-0.00199057;-3.43559e-07;
0.0028175;0.00697954;0.00697651;-0.00199057;-3.41537e-07;
0.0028185;0.00697957;0.00697651;-0.00199057;-3.39539e-07;
0.0028195;0.00697954;0.00697651;-0.00199057;-3.37563e-07;
0.0028205;0.00697957;0.00697651;-0.00199057;-3.35611e-07;
0.0028215;0.00697954;0.00697651;-0.00199057;-3.3368e-07;
0.0028225;0.00697957;0.00697651;-0.00199057;-3.31771e-07;
0.0028235;0.00697954;0.00697651;-0.00199057;-3.29884e-07;
0.0028245;0.00697957;0.00697651;-0.00199057;-3.28018e-07;
0.0028255;0.00697954;0.00697651;-0.00199057;-3.26173e-07;
0.0028265;0.00697957;0.00697651;-0.00199057;-3.24348e-07;
0.0028275;0.00697954;0.00697651;-0.00199057;-3.22544e-07;
0.0028285;0.00697957;0.00697651;-0.00199057;-3.20759e-07;
0.0028295;0.00697954;0.00697651;-0.00199057;-3.18994e-07;
0.0028305;0.00697957;0.00697651;-0.00199057;-3.17248e-07;
0.0028315;0.00697954;0.00697651;-0.00199057;-3.1552e-07;
0.0028325;0.00697957;0.00697651;-0.00199057;-3.13811e-07;
0.0028335;0.00697954;0.00697651;-0.00199057;-3.12121e-07;
0.0028345;0.00697957;0.00697651;-0.00199057;-3.10448e-07;
0.0028355;0.00697954;0.00697651;-0.00199057;-3.08793e-07;
0.0028365;0.00697957;0.00697651;-0.00199057;-3.07156e-07;
0.0028375;0.00697954;0.00697651;-0.00199057;-3.05535e-07;
0.0028385;0.00697957;0.00697651;-0.00199057;-3.03932e-07;
0.0028395;0.00697954;0.00697651;-0.00199057;-3.02345e-07;
0.0028405;0.00697957;0.00697651;-0.00199057;-3.00774e-07;
0.0028415;0.00697954;0.00697651;-0.00199057;-2.9922e-07;
0.0028425;0.00697957;0.00697651;-0.00199057;-2.97681e-07;
0.0028435;0.00697954;0.00697651;-0.00199057;-2.96158e-07;
0.0028445;0.00697957;0.00697651;-0.00199057;-2.94651e-07;
0.0028455;0.00697954;0.00697651;-0.00199057;-2.93158e-07;
0.0028465;0.00697957;0.00697651;-0.00199057;-2.91681e-07;
0.0028475;0.00697954;0.00697651;-0.00199057;-2.90218e-07;
0.0028485;0.00697957;0.00697651;-0.00199057;-2.88769e-07;
0.0028495;0.00697954;0.00697651;-0.00199057;-2.87335e-07;
0.0028505;0.00697957;0.00697651;-0.00199057;-2.85915e-07;
0.0028515;0.00697954;0.00697651;-0.00199057;-2.84509e-07;
0.0028525;0.00697956;0.00697651;-0.00199057;-2.83116e-07;
0.0028535;0.00697954;0.00697651;-0.00199057;-2.81737e-07;
0.0028545;0.00697956;0.00697651;-0.00199057;-2.80371e-07;
0.0028555;0.00697954;0.00697651;-0.00199057;-2.79019e-07;
0.0028565;0.00697956;0.00697651;-0.00199057;-2.77679e-07;
0.0028575;0.00697954;0.00697651;-0.00199057;-2.76352e-07;
0.0028585;0.00697956;0.00697651;-0.00199057;-2.75037e-07;
0.0028595;0.00697954;0.00697651;-0.00199057;-2.73735e-07;
0.0028605;0.00697956;0.00697651;-0.00199057;-2.72444e-07;
0.0028615;0.00697954;0.00697651;-0.00199057;-2.71166e-07;
0.0028625;0.00697956;0.00697651;-0.00199057;-2.699e-07;
0.0028635;0.00697954;0.00697651;-0.00199057;-2.68646e-07;
0.0028645;0.00697956;0.00697651;-0.00199057;-2.67402e-07;
0.0028655;0.00697955;0.00697651;-0.00199057;-2.66171e-07;
0.0028665;0.00697956;0.00697651;-0.00199057;-2.6495e-07;
0.0028675;0.00697955;0.00697651;-0.00199057;-2.63741e-07;
0.0028685;0.00697956;0.00697651;-0.00199057;-2.62542e-07;
0.0028695;0.00697955;0.00697651;-0.00199057;-2.61355e-07;
0.0028705;0.00697956;0.00697651;-0.00199057;-2.60177e-07;
0.0028715;0.00697955;0.00697651;-0.00199057;-2.59011e-07;
0.0028725;0.00697956;0.00697651;-0.00199057;-2.57855e-07;
0.0028735;0.00697955;0.00697651;-0.00199057;-2.56708e-07;
0.0028745;0.00697956;0.00697651;-0.00199057;-2.55572e-07;
0.0028755;0.00697955;0.00697651;-0.00199057;-2.54446e-07;
0.0028765;0.00697956;0.00697651;-0.00199057;-2.5333e-07;
0.0028775;0.00697955;0.00697651;-0.00199057;-2.52223e-07;
0.0028785;0.00697956;0.00697651;-0.00199057;-2.51126e-07;
0.0028795;0.00697955;0.00697651;-0.00199057;-2.50039e-07;
0.0028805;0.00697956;0.00697651;-0.00199057;-2.4896e-07;
0.0028815;0.00697955;0.00697651;-0.00199057;-2.47891e-07;
0.0028825;0.00697956;0.00697651;-0.00199057;-2.46831e-07;
0.0028835;0.00697955;0.00697651;-0.00199057;-2.4578e-07;
0.0028845;0.00697956;0.00697651;-0.00199057;-2.44738e-07;
0.0028855;0.00697955;0.00697651;-0.00199057;-2.43705e-07;
0.0028865;0.00697956;0.00697651;-0.00199057;-2.4268e-07;
0.0028875;0.00697955;0.00697651;-0.00199057;-2.41663e-07;
0.0028885;0.00697956;0.00697651;-0.00199057;-2.40655e-07;
0.0028895;0.00697955;0.00697651;-0.00199057;-2.39656e-07;
0.0028905;0.00697956;0.00697651;-0.00199057;-2.38665e-07;
0.0028915;0.00697955;0.00697651;-0.00199057;-2.37681e-07;
0.0028925;0.00697956;0.00697651;-0.00199057;-2.36706e-07;
0.0028935;0.00697955;0.00697651;-0.00199057;-2.35739e-07;
0.0028945;0.00697956;0.00697651;-0.00199057;-2.34779e-07;
0.0028955;0.00697955;0.00697651;-0.00199057;-2.33827e-07;
0.0028965;0.00697956;0.00697651;-0.00199057;-2.32883e-07;
0.0028975;0.00697955;0.00697651;-0.00199057;-2.31947e-07;
0.0028985;0.00697956;0.00697651;-0.00199057;-2.31018e-07;
0.0028995;0.00697955;0.00697651;-0.00199057;-2.30096e-07;
0.0029005;0.00697956;0.00697651;-0.00199057;-2.29181e-07;
0.0029015;0.00697955;0.00697651;-0.00199057;-2.28274e-07;
0.0029025;0.00697956;0.00697651;-0.00199057;-2.27374e-07;
0.0029035;0.00697955;0.00697651;-0.00199057;-2.26481e-07;
0.0029045;0.00697956;0.00697651;-0.00199057;-2.25594e-07;
0.0029055;0.00697955;0.00697651;-0.00199057;-2.24715e-07;
0.0029065;0.00697956;0.00697651;-0.00199057;-2.23843e-07;
0.0029075;0.00697955;0.00697651;-0.00199057;-2.22977e-07;
0.0029085;0.00697956;0.00697651;-0.00199057;-2.22117e-07;
0.0029095;0.00697955;0.00697651;-0.00199057;-2.21265e-07;
0.0029105;0.00697956;0.00697651;-0.00199057;-2.20419e-07;
0.0029115;0.00697955;0.00697651;-0.00199057;-2.19579e-07;
0.0029125;0.00697956;0.00697651;-0.00199057;-2.18745e-07;
0.0029135;0.00697955;0.00697651;-0.00199057;-2.17918e-07;
0.0029145;0.00697956;0.00697651;-0.00199057;-2.17097e-07;
0.0029155;0.00697955;0.00697651;-0.00199057;-2.16282e-07;
0.0029165;0.00697956;0.00697651;-0.00199057;-2.15473e-07;
0.0029175;0.00697955;0.00697651;-0.00199057;-2.14671e-07;
0.0029185;0.00697956;0.00697651;-0.00199057;-2.13874e-07;
0.0029195;0.00697955;0.00697651;-0.00199057;-2.13083e-07;
0.0029205;0.00697956;0.00697651;-0.00199057;-2.12297e-07;
0.0029215;0.00697955;0.00697651;-0.00199057;-2.11518e-07;
0.0029225;0.00697956;0.00697651;-0.00199057;-2.10744e-07;
0.0029235;0.00697955;0.00697651;-0.00199057;-2.09976e-07;
0.0029245;0.00697956;0.00697651;-0.00199057;-2.09213e-07;
0.0029255;0.00697955;0.00697651;-0.00199057;-2.08456e-07;
0.0029265;0.00697956;0.00697651;-0.00199057;-2.07704e-07;
0.0029275;0.00697955;0.00697651;-0.00199057;-2.06958e-07;
0.0029285;0.00697956;0.00697651;-0.00199057;-2.06217e-07;
0.0029295;0.00697955;0.00697651;-0.00199057;-2.05481e-07;
0.0029305;0.00697956;0.00697651;-0.00199057;-2.0475e-07;
0.0029315;0.00697955;0.00697651;-0.00199057;-2.04025e-07;
0.0029325;0.00697956;0.00697651;-0.00199057;-2.03304e-07;
0.0029335;0.00697955;0.00697651;-0.00199057;-2.02589e-07;
0.0029345;0.00697956;0.00697651;-0.00199057;-2.01879e-07;
0.0029355;0.00697955;0.00697651;-0.00199057;-2.01173e-07;
0.0029365;0.00697956;0.00697651;-0.00199057;-2.00473e-07;
0.0029375;0.00697955;0.00697651;-0.00199057;-1.99777e-07;
0.0029385;0.00697956;0.00697651;-0.00199057;-1.99086e-07;
0.0029395;0.00697955;0.00697651;-0.00199057;-1.984e-07;
0.0029405;0.00697955;0.00697651;-0.00199057;-1.97718e-07;
0.0029415;0.00697955;0.00697651;-0.00199057;-1.97042e-07;
0.0029425;0.00697955;0.00697651;-0.00199057;-1.96369e-07;
0.0029435;0.00697955;0.00697651;-0.00199057;-1.95702e-07;
0.0029445;0.00697955;0.00697651;-0.00199057;-1.95038e-07;
0.0029455;0.00697955;0.00697651;-0.00199057;-1.9438e-07;
0.0029465;0.00697955;0.00697651;-0.00199057;-1.93725e-07;
0.0029475;0.00697955;0.00697651;-0.00199057;-1.93075e-07;
0.0029485;0.00697955;0.00697651;-0.00199057;-1.9243e-07;
0.0029495;0.00697955;0.00697651;-0.00199057;-1.91788e-07;
0.0029505;0.00697955;0.00697651;-0.00199057;-1.91151e-07;
0.0029515;0.00697955;0.00697651;-0.00199057;-1.90518e-07;
0.0029525;0.00697955;0.00697651;-0.00199057;-1.89889e-07;
0.0029535;0.00697955;0.00697651;-0.00199057;-1.89265e-07;
0.0029545;0.00697955;0.00697651;-0.00199057;-1.88644e-07;
0.0029555;0.00697955;0.00697651;-0.00199057;-1.88027e-07;
0.0029565;0.00697955;0.00697651;-0.00199057;-1.87415e-07;
0.0029575;0.00697955;0.00697651;-0.00199057;-1.86806e-07;
0.0029585;0.00697955;0.00697651;-0.00199057;-1.86202e-07;
0.0029595;0.00697955;0.00697651;-0.00199057;-1.85601e-07;
0.0029605;0.00697955;0.00697651;-0.00199057;-1.85004e-07;
0.0029615;0.00697955;0.00697651;-0.00199057;-1.84411e-07;
0.0029625;0.00697955;0.00697651;-0.00199057;-1.83821e-07;
0.0029635;0.00697955;0.00697651;-0.00199057;-1.83236e-07;
0.0029645;0.00697955;0.00697651;-0.00199057;-1.82654e-07;
0.0029655;0.00697955;0.00697651;-0.00199057;-1.82075e-07;
0.0029665;0.00697955;0.00697651;-0.00199057;-1.81501e-07;
0.0029675;0.00697955;0.00697651;-0.00199057;-1.8093e-07;
0.0029685;0.00697955;0.00697651;-0.00199057;-1.80362e-07;
0.0029695;0.00697955;0.00697651;-0.00199057;-1.79798e-07;
0.0029705;0.00697955;0.00697651;-0.00199057;-1.79238e-07;
0.0029715;0.00697955;0.00697651;-0.00199057;-1.78681e-07;
0.0029725;0.00697955;0.00697651;-0.00199057;-1.78127e-07;
0.0029735;0.00697956;0.00697651;-0.00199057;-1.77577e-07;
0.0029745;0.00697955;0.00697651;-0.00199057;-1.7703e-07;
0.0029755;0.00697956;0.00697651;-0.00199057;-1.76487e-07;
0.0029765;0.00697955;0.00697651;-0.00199057;-1.75947e-07;
0.0029775;0.00697956;0.00697651;-0.00199057;-1.7541e-07;
0.0029785;0.00697955;0.00697651;-0.00199057;-1.74876e-07;
0.0029795;0.00697956;0.00697651;-0.00199057;-1.74346e-07;
0.0029805;0.00697955;0.00697651;-0.00199057;-1.73819e-07;
0.0029815;0.00697956;0.00697651;-0.00199057;-1.73295e-07;
0.0029825;0.00697955;0.00697651;-0.00199057;-1.72774e-07;
0.0029835;0.00697956;0.00697651;-0.00199057;-1.72256e-07;
0.0029845;0.00697955;0.00697651;-0.00199057;-1.71741e-07;
0.0029855;0.00697956;0.00697651;-0.00199057;-1.71229e-07;
0.0029865;0.00697955;0.00697651;-0.00199057;-1.70721e-07;
0.0029875;0.00697956;0.00697651;-0.00199057;-1.70215e-07;
0.0029885;0.00697955;0.00697651;-0.00199057;-1.69713e-07;
0.0029895;0.00697956;0.00697651;-0.00199057;-1.69213e-07;
0.0029905;0.00697955;0.00697651;-0.00199057;-1.68716e-07;
0.0029915;0.00697956;0.00697651;-0.00199057;-1.68222e-07;
0.0029925;0.00697955;0.00697651;-0.00199057;-1.67731e-07;
0.0029935;0.00697956;0.00697651;-0.00199057;-1.67243e-07;
0.0029945;0.00697955;0.00697651;-0.00199057;-1.66758e-07;
0.0029955;0.00697956;0.00697651;-0.00199057;-1.66275e-07;
0.0029965;0.00697955;0.00697651;-0.00199057;-1.65795e-07;
0.0029975;0.00697956;0.00697651;-0.00199057;-1.65318e-07;
0.0029985;0.00697955;0.00697651;-0.00199057;-1.64844e-07;
0.0029995;0.00697956;0.00697651;-0.00199057;-1.64372e-07;
0.003;0.00697955;0.00697651;-0.00199057;-1.64137e-07;
0.0030001;0.00700637;0.00697818;-0.00199094;-1.6409e-07;
0.0030003;0.00706132;0.00698474;-0.00199166;-1.63997e-07;
0.0030007;0.00717131;0.00701489;-0.0019931;-1.6381e-07;
0.0030015;0.00739132;0.00712524;-0.00199593;-1.63437e-07;
0.0030025;0.00766652;0.00732359;-0.00199938;-1.62973e-07;
0.0030035;0.00794179;0.00755741;-0.00200274;-1.62512e-07;
0.0030045;0.00821722;0.00780567;-0.002006;-1.62054e-07;
0.0030055;0.00849269;0.00805459;-0.00200918;-1.61598e-07;
0.0030065;0.0087683;0.00829213;-0.00201228;-1.61144e-07;
0.0030075;0.00904395;0.00850664;-0.0020153;-1.60694e-07;
0.0030085;0.00931972;0.00868981;-0.00201823;-1.60245e-07;
0.0030095;0.00959551;0.00884074;-0.0020211;-1.59799e-07;
