time;I(D4);I(D5);I(D6);I(D7);
0.0018085;0.00900002;-2.45315e-12;-0.00202045;-3.60629e-07;
0.0018095;0.00899998;-2.45493e-12;-0.00202044;-3.58404e-07;
0.0018105;0.00900002;-2.45315e-12;-0.00202045;-3.56206e-07;
0.0018115;0.00899998;-2.45137e-12;-0.00202044;-3.54034e-07;
0.0018125;0.00900002;-2.45137e-12;-0.00202045;-3.51889e-07;
0.0018135;0.00899998;-2.45137e-12;-0.00202044;-3.49769e-07;
0.0018145;0.00900002;-2.45137e-12;-0.00202045;-3.47674e-07;
0.0018155;0.00899998;-2.45315e-12;-0.00202044;-3.45605e-07;
0.0018165;0.00900002;-2.4496e-12;-0.00202045;-3.43559e-07;
0.0018175;0.00899998;-2.45493e-12;-0.00202044;-3.41537e-07;
0.0018185;0.00900002;-2.45315e-12;-0.00202045;-3.39539e-07;
0.0018195;0.00899998;-2.45315e-12;-0.00202044;-3.37563e-07;
0.0018205;0.00900002;-2.45315e-12;-0.00202045;-3.35611e-07;
0.0018215;0.00899998;-2.45137e-12;-0.00202044;-3.3368e-07;
0.0018225;0.00900002;-2.45137e-12;-0.00202045;-3.31771e-07;
0.0018235;0.00899998;-2.45315e-12;-0.00202044;-3.29884e-07;
0.0018245;0.00900002;-2.45315e-12;-0.00202045;-3.28018e-07;
0.0018255;0.00899998;-2.45315e-12;-0.00202044;-3.26173e-07;
0.0018265;0.00900002;-2.45137e-12;-0.00202045;-3.24348e-07;
0.0018275;0.00899998;-2.45137e-12;-0.00202044;-3.22544e-07;
0.0018285;0.00900002;-2.45493e-12;-0.00202045;-3.20759e-07;
0.0018295;0.00899998;-2.45315e-12;-0.00202044;-3.18994e-07;
0.0018305;0.00900002;-2.45315e-12;-0.00202045;-3.17248e-07;
0.0018315;0.00899998;-2.45137e-12;-0.00202044;-3.1552e-07;
0.0018325;0.00900002;-2.45315e-12;-0.00202045;-3.13811e-07;
0.0018335;0.00899998;-2.45137e-12;-0.00202044;-3.12121e-07;
0.0018345;0.00900002;-2.45315e-12;-0.00202045;-3.10448e-07;
0.0018355;0.00899998;-2.45137e-12;-0.00202044;-3.08793e-07;
0.0018365;0.00900002;-2.45315e-12;-0.00202045;-3.07156e-07;
0.0018375;0.00899998;-2.45137e-12;-0.00202044;-3.05535e-07;
0.0018385;0.00900002;-2.45493e-12;-0.00202045;-3.03932e-07;
0.0018395;0.00899998;-2.45315e-12;-0.00202044;-3.02345e-07;
0.0018405;0.00900002;-2.4496e-12;-0.00202045;-3.00774e-07;
0.0018415;0.00899998;-2.45493e-12;-0.00202044;-2.9922e-07;
0.0018425;0.00900002;-2.45137e-12;-0.00202045;-2.97681e-07;
0.0018435;0.00899998;-2.45137e-12;-0.00202044;-2.96158e-07;
0.0018445;0.00900002;-2.45493e-12;-0.00202045;-2.94651e-07;
0.0018455;0.00899998;-2.45315e-12;-0.00202044;-2.93158e-07;
0.0018465;0.00900002;-2.45493e-12;-0.00202045;-2.91681e-07;
0.0018475;0.00899998;-2.45137e-12;-0.00202044;-2.90218e-07;
0.0018485;0.00900002;-2.45315e-12;-0.00202045;-2.88769e-07;
0.0018495;0.00899998;-2.45315e-12;-0.00202044;-2.87335e-07;
0.0018505;0.00900002;-2.45137e-12;-0.00202045;-2.85915e-07;
0.0018515;0.00899998;-2.45315e-12;-0.00202044;-2.84509e-07;
0.0018525;0.00900002;-2.45315e-12;-0.00202045;-2.83116e-07;
0.0018535;0.00899998;-2.45137e-12;-0.00202044;-2.81737e-07;
0.0018545;0.00900002;-2.45315e-12;-0.00202045;-2.80371e-07;
0.0018555;0.00899998;-2.45137e-12;-0.00202044;-2.79019e-07;
0.0018565;0.00900002;-2.45493e-12;-0.00202045;-2.77679e-07;
0.0018575;0.00899998;-2.45137e-12;-0.00202044;-2.76352e-07;
0.0018585;0.00900002;-2.45315e-12;-0.00202045;-2.75037e-07;
0.0018595;0.00899998;-2.45315e-12;-0.00202044;-2.73735e-07;
0.0018605;0.00900002;-2.45137e-12;-0.00202045;-2.72444e-07;
0.0018615;0.00899998;-2.45137e-12;-0.00202044;-2.71166e-07;
0.0018625;0.00900002;-2.45315e-12;-0.00202045;-2.699e-07;
0.0018635;0.00899998;-2.45493e-12;-0.00202044;-2.68646e-07;
0.0018645;0.00900002;-2.45315e-12;-0.00202045;-2.67402e-07;
0.0018655;0.00899998;-2.45493e-12;-0.00202044;-2.66171e-07;
0.0018665;0.00900002;-2.45137e-12;-0.00202045;-2.6495e-07;
0.0018675;0.00899998;-2.45137e-12;-0.00202044;-2.63741e-07;
0.0018685;0.00900002;-2.45493e-12;-0.00202045;-2.62542e-07;
0.0018695;0.00899998;-2.45315e-12;-0.00202045;-2.61355e-07;
0.0018705;0.00900002;-2.45315e-12;-0.00202045;-2.60177e-07;
0.0018715;0.00899998;-2.45315e-12;-0.00202045;-2.59011e-07;
0.0018725;0.00900002;-2.45315e-12;-0.00202045;-2.57855e-07;
0.0018735;0.00899998;-2.45493e-12;-0.00202045;-2.56708e-07;
0.0018745;0.00900002;-2.45315e-12;-0.00202045;-2.55572e-07;
0.0018755;0.00899998;-2.45137e-12;-0.00202045;-2.54446e-07;
0.0018765;0.00900002;-2.45137e-12;-0.00202045;-2.5333e-07;
0.0018775;0.00899998;-2.45315e-12;-0.00202045;-2.52223e-07;
0.0018785;0.00900002;-2.45137e-12;-0.00202045;-2.51126e-07;
0.0018795;0.00899998;-2.45315e-12;-0.00202045;-2.50039e-07;
0.0018805;0.00900002;-2.45137e-12;-0.00202045;-2.4896e-07;
0.0018815;0.00899998;-2.45137e-12;-0.00202045;-2.47891e-07;
0.0018825;0.00900002;-2.45315e-12;-0.00202045;-2.46831e-07;
0.0018835;0.00899998;-2.45315e-12;-0.00202045;-2.4578e-07;
0.0018845;0.00900002;-2.45315e-12;-0.00202045;-2.44738e-07;
0.0018855;0.00899998;-2.45315e-12;-0.00202045;-2.43705e-07;
0.0018865;0.00900002;-2.45137e-12;-0.00202045;-2.4268e-07;
0.0018875;0.00899998;-2.45137e-12;-0.00202045;-2.41663e-07;
0.0018885;0.00900002;-2.45315e-12;-0.00202045;-2.40655e-07;
0.0018895;0.00899998;-2.45315e-12;-0.00202045;-2.39656e-07;
0.0018905;0.00900002;-2.45315e-12;-0.00202045;-2.38665e-07;
0.0018915;0.00899998;-2.45137e-12;-0.00202045;-2.37681e-07;
0.0018925;0.00900002;-2.45137e-12;-0.00202045;-2.36706e-07;
0.0018935;0.00899998;-2.45137e-12;-0.00202045;-2.35739e-07;
0.0018945;0.00900002;-2.45315e-12;-0.00202045;-2.34779e-07;
0.0018955;0.00899998;-2.45137e-12;-0.00202045;-2.33827e-07;
0.0018965;0.00900002;-2.45315e-12;-0.00202045;-2.32883e-07;
0.0018975;0.00899998;-2.45315e-12;-0.00202045;-2.31947e-07;
0.0018985;0.00900002;-2.45315e-12;-0.00202045;-2.31018e-07;
0.0018995;0.00899998;-2.45315e-12;-0.00202045;-2.30096e-07;
0.0019005;0.00900002;-2.45315e-12;-0.00202045;-2.29181e-07;
0.0019015;0.00899998;-2.45493e-12;-0.00202045;-2.28274e-07;
0.0019025;0.00900002;-2.45315e-12;-0.00202045;-2.27374e-07;
0.0019035;0.00899998;-2.45137e-12;-0.00202045;-2.26481e-07;
0.0019045;0.00900002;-2.45137e-12;-0.00202045;-2.25594e-07;
0.0019055;0.00899998;-2.45137e-12;-0.00202045;-2.24715e-07;
0.0019065;0.00900002;-2.45315e-12;-0.00202045;-2.23843e-07;
0.0019075;0.00899998;-2.45493e-12;-0.00202045;-2.22977e-07;
0.0019085;0.00900002;-2.45315e-12;-0.00202045;-2.22117e-07;
0.0019095;0.00899998;-2.4496e-12;-0.00202045;-2.21265e-07;
0.0019105;0.00900002;-2.45315e-12;-0.00202045;-2.20419e-07;
0.0019115;0.00899998;-2.45315e-12;-0.00202045;-2.19579e-07;
0.0019125;0.00900002;-2.45493e-12;-0.00202045;-2.18745e-07;
0.0019135;0.00899998;-2.45137e-12;-0.00202045;-2.17918e-07;
0.0019145;0.00900002;-2.45493e-12;-0.00202045;-2.17097e-07;
0.0019155;0.00899998;-2.45315e-12;-0.00202045;-2.16282e-07;
0.0019165;0.00900002;-2.45137e-12;-0.00202045;-2.15473e-07;
0.0019175;0.00899998;-2.45137e-12;-0.00202045;-2.14671e-07;
0.0019185;0.00900002;-2.45137e-12;-0.00202045;-2.13874e-07;
0.0019195;0.00899998;-2.45315e-12;-0.00202045;-2.13083e-07;
0.0019205;0.00900002;-2.45315e-12;-0.00202045;-2.12297e-07;
0.0019215;0.00899998;-2.45137e-12;-0.00202045;-2.11518e-07;
0.0019225;0.00900002;-2.45315e-12;-0.00202045;-2.10744e-07;
0.0019235;0.00899998;-2.45137e-12;-0.00202045;-2.09976e-07;
0.0019245;0.00900002;-2.45315e-12;-0.00202045;-2.09213e-07;
0.0019255;0.00899998;-2.45315e-12;-0.00202045;-2.08456e-07;
0.0019265;0.00900002;-2.45315e-12;-0.00202045;-2.07704e-07;
0.0019275;0.00899998;-2.45493e-12;-0.00202045;-2.06958e-07;
0.0019285;0.00900002;-2.45315e-12;-0.00202045;-2.06217e-07;
0.0019295;0.00899998;-2.45493e-12;-0.00202045;-2.05481e-07;
0.0019305;0.00900002;-2.45315e-12;-0.00202045;-2.0475e-07;
0.0019315;0.00899998;-2.45137e-12;-0.00202045;-2.04025e-07;
0.0019325;0.00900002;-2.45137e-12;-0.00202045;-2.03304e-07;
0.0019335;0.00899998;-2.45137e-12;-0.00202045;-2.02589e-07;
0.0019345;0.00900002;-2.45315e-12;-0.00202045;-2.01879e-07;
0.0019355;0.00899998;-2.45137e-12;-0.00202045;-2.01173e-07;
0.0019365;0.00900002;-2.45137e-12;-0.00202045;-2.00473e-07;
0.0019375;0.00899998;-2.45315e-12;-0.00202045;-1.99777e-07;
0.0019385;0.00900002;-2.45315e-12;-0.00202045;-1.99086e-07;
0.0019395;0.00899998;-2.45315e-12;-0.00202045;-1.984e-07;
0.0019405;0.00900002;-2.45137e-12;-0.00202045;-1.97718e-07;
0.0019415;0.00899998;-2.45315e-12;-0.00202045;-1.97042e-07;
0.0019425;0.00900002;-2.45315e-12;-0.00202045;-1.96369e-07;
0.0019435;0.00899998;-2.45493e-12;-0.00202045;-1.95702e-07;
0.0019445;0.00900002;-2.45137e-12;-0.00202045;-1.95038e-07;
0.0019455;0.00899998;-2.45137e-12;-0.00202045;-1.9438e-07;
0.0019465;0.00900002;-2.45315e-12;-0.00202045;-1.93725e-07;
0.0019475;0.00899998;-2.45493e-12;-0.00202045;-1.93075e-07;
0.0019485;0.00900002;-2.45315e-12;-0.00202045;-1.9243e-07;
0.0019495;0.00899998;-2.45137e-12;-0.00202045;-1.91788e-07;
0.0019505;0.00900002;-2.45137e-12;-0.00202045;-1.91151e-07;
0.0019515;0.00899998;-2.45315e-12;-0.00202045;-1.90518e-07;
0.0019525;0.00900002;-2.45137e-12;-0.00202045;-1.89889e-07;
0.0019535;0.00899998;-2.45137e-12;-0.00202045;-1.89265e-07;
0.0019545;0.00900002;-2.45315e-12;-0.00202045;-1.88644e-07;
0.0019555;0.00899998;-2.45315e-12;-0.00202045;-1.88027e-07;
0.0019565;0.00900002;-2.45137e-12;-0.00202045;-1.87415e-07;
0.0019575;0.00899998;-2.45137e-12;-0.00202045;-1.86806e-07;
0.0019585;0.00900002;-2.45137e-12;-0.00202045;-1.86202e-07;
0.0019595;0.00899998;-2.45315e-12;-0.00202045;-1.85601e-07;
0.0019605;0.00900002;-2.45137e-12;-0.00202045;-1.85004e-07;
0.0019615;0.00899998;-2.45137e-12;-0.00202045;-1.84411e-07;
0.0019625;0.00900002;-2.45137e-12;-0.00202045;-1.83821e-07;
0.0019635;0.00899998;-2.45315e-12;-0.00202045;-1.83236e-07;
0.0019645;0.00900002;-2.45137e-12;-0.00202045;-1.82654e-07;
0.0019655;0.00899998;-2.45137e-12;-0.00202045;-1.82075e-07;
0.0019665;0.00900002;-2.45493e-12;-0.00202045;-1.81501e-07;
0.0019675;0.00899998;-2.45315e-12;-0.00202045;-1.8093e-07;
0.0019685;0.00900002;-2.45137e-12;-0.00202045;-1.80362e-07;
0.0019695;0.00899998;-2.45493e-12;-0.00202045;-1.79798e-07;
0.0019705;0.00900002;-2.45137e-12;-0.00202045;-1.79238e-07;
0.0019715;0.00899998;-2.45137e-12;-0.00202045;-1.78681e-07;
0.0019725;0.00900002;-2.45315e-12;-0.00202045;-1.78127e-07;
0.0019735;0.00899998;-2.45315e-12;-0.00202045;-1.77577e-07;
0.0019745;0.00900002;-2.4496e-12;-0.00202045;-1.7703e-07;
0.0019755;0.00899998;-2.45315e-12;-0.00202045;-1.76487e-07;
0.0019765;0.00900002;-2.45137e-12;-0.00202045;-1.75947e-07;
0.0019775;0.00899998;-2.45315e-12;-0.00202045;-1.7541e-07;
0.0019785;0.00900002;-2.45315e-12;-0.00202045;-1.74876e-07;
0.0019795;0.00899998;-2.45137e-12;-0.00202045;-1.74346e-07;
0.0019805;0.00900002;-2.45137e-12;-0.00202045;-1.73819e-07;
0.0019815;0.00899998;-2.45315e-12;-0.00202045;-1.73295e-07;
0.0019825;0.00900002;-2.45315e-12;-0.00202045;-1.72774e-07;
0.0019835;0.00899998;-2.45315e-12;-0.00202045;-1.72256e-07;
0.0019845;0.00900002;-2.45137e-12;-0.00202045;-1.71741e-07;
0.0019855;0.00899998;-2.45315e-12;-0.00202045;-1.71229e-07;
0.0019865;0.00900002;-2.45315e-12;-0.00202045;-1.70721e-07;
0.0019875;0.00899998;-2.45493e-12;-0.00202045;-1.70215e-07;
0.0019885;0.00900002;-2.45315e-12;-0.00202045;-1.69713e-07;
0.0019895;0.00899998;-2.45137e-12;-0.00202045;-1.69213e-07;
0.0019905;0.00900002;-2.45315e-12;-0.00202045;-1.68716e-07;
0.0019915;0.00899998;-2.45137e-12;-0.00202045;-1.68222e-07;
0.0019925;0.00900002;-2.45315e-12;-0.00202045;-1.67731e-07;
0.0019935;0.00899998;-2.45137e-12;-0.00202045;-1.67243e-07;
0.0019945;0.00900002;-2.45137e-12;-0.00202045;-1.66758e-07;
0.0019955;0.00899998;-2.45137e-12;-0.00202045;-1.66275e-07;
0.0019965;0.00900002;-2.45137e-12;-0.00202045;-1.65795e-07;
0.0019975;0.00899998;-2.45315e-12;-0.00202045;-1.65318e-07;
0.0019985;0.00900002;-2.45315e-12;-0.00202045;-1.64844e-07;
0.0019995;0.00899998;-2.45315e-12;-0.00202045;-1.64372e-07;
0.002;0.00900002;-2.45315e-12;-0.00202045;-1.64137e-07;
0.0020001;0.00902799;-2.45848e-12;-0.00202101;-1.6409e-07;
0.0020003;0.009084;-2.47091e-12;-0.00202204;-1.63997e-07;
0.0020007;0.009196;-2.49578e-12;-0.00202399;-1.6381e-07;
0.0020015;0.00942;-2.55795e-12;-0.00202789;-1.63437e-07;
0.0020025;0.0097;-2.64322e-12;-0.00203266;-1.62973e-07;
0.0020035;0.00998;-2.73381e-12;-0.00203736;-1.62512e-07;
0.0020045;0.01026;-2.82618e-12;-0.00204195;-1.62054e-07;
0.0020055;0.01054;-2.91678e-12;-0.00204649;-1.61598e-07;
0.0020065;0.01082;-3.0056e-12;-0.00205092;-1.61144e-07;
0.0020075;0.0111;-3.09441e-12;-0.0020553;-1.60694e-07;
0.0020085;0.01138;-3.1779e-12;-0.00205958;-1.60245e-07;
0.0020095;0.01166;-3.25606e-12;-0.00206382;-1.59799e-07;
0.0020105;0.01194;-3.33067e-12;-0.00206798;-1.59356e-07;
0.0020115;0.01222;-3.39817e-12;-0.0020721;-1.58915e-07;
0.0020125;0.0125;-3.46922e-12;-0.00207616;-1.58477e-07;
0.0020135;0.01278;-3.53673e-12;-0.00208018;-1.58041e-07;
0.0020145;0.01306;-3.60423e-12;-0.00208415;-1.57607e-07;
0.0020155;0.01334;-3.67351e-12;-0.00208809;-1.57175e-07;
0.0020165;0.01362;-3.73745e-12;-0.00209198;-1.56746e-07;
0.0020175;0.0139;-3.8014e-12;-0.00209584;-1.5632e-07;
0.0020185;0.01418;-3.86713e-12;-0.00209966;-1.55895e-07;
0.0020195;0.01446;-3.92752e-12;-0.00210346;-1.55473e-07;
0.0020205;0.01474;-3.99147e-12;-0.00210722;-1.55053e-07;
0.0020215;0.01502;-4.05542e-12;-0.00211096;-1.54636e-07;
0.0020225;0.0153;-4.23483e-12;-0.00211466;-1.54221e-07;
0.0020235;0.01558;-5.61506e-12;-0.00211835;-1.53807e-07;
0.0020245;0.01586;-2.0739e-11;-0.00212201;-1.53396e-07;
0.0020255;0.01614;-1.91879e-10;-0.00212564;-1.52988e-07;
0.0020265;0.01642;-2.12534e-09;-0.00212926;-1.52581e-07;
0.0020275;0.0167;-2.38655e-08;-0.00213286;-1.52177e-07;
0.0020285;0.01698;-2.66777e-07;-0.00213643;-1.51774e-07;
0.0020295;0.01726;-2.91039e-06;-0.00213999;-1.51374e-07;
0.0020305;0.01754;-2.65341e-05;-0.0021435;-1.50976e-07;
0.0020315;0.01782;-0.000126368;-0.00214691;-1.5058e-07;
0.0020325;0.0181;-0.000304031;-0.00215029;-1.50186e-07;
0.0020335;0.01838;-0.00051971;-0.00215364;-1.49794e-07;
0.0020345;0.01866;-0.000753973;-0.00215697;-1.49404e-07;
0.0020355;0.01894;-0.00099855;-0.00216028;-1.49016e-07;
0.0020365;0.01922;-0.00124959;-0.00216358;-1.48631e-07;
0.0020375;0.0195;-0.001505;-0.00216686;-1.48247e-07;
0.0020385;0.01978;-0.00176355;-0.00217012;-1.47865e-07;
0.0020395;0.02006;-0.00202447;-0.00217337;-1.47485e-07;
0.0020405;0.02034;-0.00228722;-0.00217661;-1.47107e-07;
0.0020415;0.02062;-0.00255144;-0.00217983;-1.46731e-07;
0.0020425;0.0209;-0.00281685;-0.00218304;-1.46357e-07;
0.0020435;0.02118;-0.00308327;-0.00218624;-1.45984e-07;
0.0020445;0.02146;-0.00335052;-0.00218943;-1.45614e-07;
0.0020455;0.02174;-0.0036185;-0.00219261;-1.45245e-07;
0.0020465;0.02202;-0.0038871;-0.00219577;-1.44879e-07;
0.0020475;0.0223;-0.00415624;-0.00219893;-1.44514e-07;
0.0020485;0.02258;-0.00442586;-0.00220208;-1.44151e-07;
0.0020495;0.02286;-0.00469591;-0.00220522;-1.4379e-07;
0.00205;0.023;-0.00483107;-0.00220679;-1.4361e-07;
0.0020501;0.023;-0.00483121;-0.00220679;-1.43574e-07;
0.0020503;0.023;-0.00483128;-0.00220679;-1.43502e-07;
0.0020507;0.023;-0.00483132;-0.00220679;-1.43359e-07;
0.0020515;0.023;-0.00483133;-0.00220679;-1.43073e-07;
0.0020525;0.023;-0.00483132;-0.00220679;-1.42717e-07;
0.0020535;0.023;-0.00483133;-0.00220679;-1.42363e-07;
0.0020545;0.023;-0.00483132;-0.00220679;-1.4201e-07;
0.0020555;0.023;-0.00483133;-0.00220679;-1.4166e-07;
0.0020565;0.023;-0.00483132;-0.00220679;-1.41311e-07;
0.0020575;0.023;-0.00483133;-0.00220679;-1.40964e-07;
0.0020585;0.023;-0.00483132;-0.00220679;-1.40618e-07;
0.0020595;0.023;-0.00483133;-0.00220679;-1.40274e-07;
0.0020605;0.023;-0.00483132;-0.00220679;-1.39932e-07;
0.0020615;0.023;-0.00483133;-0.00220679;-1.39592e-07;
0.0020625;0.023;-0.00483132;-0.00220679;-1.39253e-07;
0.0020635;0.023;-0.00483133;-0.00220679;-1.38916e-07;
0.0020645;0.023;-0.00483132;-0.00220679;-1.3858e-07;
0.0020655;0.023;-0.00483133;-0.00220679;-1.38246e-07;
0.0020665;0.023;-0.00483132;-0.00220679;-1.37914e-07;
0.0020675;0.023;-0.00483133;-0.00220679;-1.37583e-07;
0.0020685;0.023;-0.00483132;-0.00220679;-1.37254e-07;
0.0020695;0.023;-0.00483133;-0.00220679;-1.36926e-07;
0.0020705;0.023;-0.00483132;-0.00220679;-1.366e-07;
0.0020715;0.023;-0.00483133;-0.00220679;-1.36276e-07;
0.0020725;0.023;-0.00483132;-0.00220679;-1.35953e-07;
0.0020735;0.023;-0.00483133;-0.00220679;-1.35631e-07;
0.0020745;0.023;-0.00483132;-0.00220679;-1.35311e-07;
0.0020755;0.023;-0.00483133;-0.00220679;-1.34993e-07;
0.0020765;0.023;-0.00483132;-0.00220679;-1.34676e-07;
0.0020775;0.023;-0.00483133;-0.00220679;-1.3436e-07;
0.0020785;0.023;-0.00483132;-0.00220679;-1.34046e-07;
0.0020795;0.023;-0.00483133;-0.00220679;-1.33733e-07;
0.0020805;0.023;-0.00483132;-0.00220679;-1.33422e-07;
0.0020815;0.023;-0.00483133;-0.00220679;-1.33113e-07;
0.0020825;0.023;-0.00483132;-0.00220679;-1.32804e-07;
0.0020835;0.023;-0.00483133;-0.00220679;-1.32498e-07;
0.0020845;0.023;-0.00483132;-0.00220679;-1.32192e-07;
0.0020855;0.023;-0.00483133;-0.00220679;-1.31888e-07;
0.0020865;0.023;-0.00483132;-0.00220679;-1.31585e-07;
0.0020875;0.023;-0.00483133;-0.00220679;-1.31284e-07;
0.0020885;0.023;-0.00483132;-0.00220679;-1.30984e-07;
0.0020895;0.023;-0.00483133;-0.00220679;-1.30686e-07;
0.0020905;0.023;-0.00483132;-0.00220679;-1.30389e-07;
0.0020915;0.023;-0.00483133;-0.00220679;-1.30093e-07;
0.0020925;0.023;-0.00483132;-0.00220679;-1.29798e-07;
0.0020935;0.023;-0.00483133;-0.00220679;-1.29505e-07;
0.0020945;0.023;-0.00483132;-0.00220679;-1.29213e-07;
0.0020955;0.023;-0.00483133;-0.00220679;-1.28923e-07;
0.0020965;0.023;-0.00483132;-0.00220679;-1.28633e-07;
0.0020975;0.023;-0.00483133;-0.00220679;-1.28346e-07;
0.0020985;0.023;-0.00483132;-0.00220679;-1.28059e-07;
0.0020995;0.023;-0.00483133;-0.00220679;-1.27773e-07;
0.0021005;0.023;-0.00483132;-0.00220679;-1.27489e-07;
0.0021015;0.023;-0.00483133;-0.00220679;-1.27206e-07;
0.0021025;0.023;-0.00483132;-0.00220679;-1.26925e-07;
0.0021035;0.023;-0.00483133;-0.00220679;-1.26644e-07;
0.0021045;0.023;-0.00483132;-0.00220679;-1.26365e-07;
0.0021055;0.023;-0.00483133;-0.00220679;-1.26087e-07;
0.0021065;0.023;-0.00483132;-0.00220679;-1.25811e-07;
0.0021075;0.023;-0.00483133;-0.00220679;-1.25535e-07;
0.0021085;0.023;-0.00483132;-0.00220679;-1.25261e-07;
0.0021095;0.023;-0.00483133;-0.00220679;-1.24988e-07;
0.0021105;0.023;-0.00483132;-0.00220679;-1.24716e-07;
0.0021115;0.023;-0.00483133;-0.00220679;-1.24445e-07;
0.0021125;0.023;-0.00483132;-0.00220679;-1.24175e-07;
0.0021135;0.023;-0.00483133;-0.00220679;-1.23907e-07;
0.0021145;0.023;-0.00483132;-0.00220679;-1.2364e-07;
0.0021155;0.023;-0.00483133;-0.00220679;-1.23374e-07;
0.0021165;0.023;-0.00483132;-0.00220679;-1.23109e-07;
0.0021175;0.023;-0.00483133;-0.00220679;-1.22845e-07;
0.0021185;0.023;-0.00483132;-0.00220679;-1.22582e-07;
0.0021195;0.023;-0.00483133;-0.00220679;-1.2232e-07;
0.0021205;0.023;-0.00483132;-0.00220679;-1.2206e-07;
0.0021215;0.023;-0.00483133;-0.00220679;-1.218e-07;
0.0021225;0.023;-0.00483132;-0.00220679;-1.21542e-07;
0.0021235;0.023;-0.00483133;-0.00220679;-1.21285e-07;
0.0021245;0.023;-0.00483132;-0.00220679;-1.21029e-07;
0.002125;0.023;-0.00483133;-0.00220679;-1.20901e-07;
0.0021251;0.023;-0.00483132;-0.00220679;-2.10264e-10;
0.0021253;0.023;-0.00483132;-0.00220677;-3.5819e-12;
0.0021257;0.023;-0.00483135;-0.00196622;-3.361e-12;
0.0021265;0.023;-0.00483131;-0.00113229;-3.57737e-12;
0.002127;0.0230001;-0.0048313;-0.000634624;-7.2181e-11;
0.0021271;0.023;-0.00483125;-0.000590017;-1.28004e-09;
0.0021273;0.023;-0.00483121;-0.000548186;-4.33944e-07;
0.0021277;0.0230069;-0.00483512;-1.45354e-11;-0.00695695;
0.0021281;0.0231386;-0.00482997;-4.56272e-12;-0.104341;
0.00212841;0.0229396;-2.40252e-12;-1.58176e-12;-1.58104e-12;
0.00212863;0.0229682;-0.012405;-4.1928e-12;7.28255e-09;
0.00212872;0.0230347;-0.00327745;-4.06691e-12;5.12997e-10;
0.00212881;0.0229641;-0.00508807;-4.09795e-12;4.77097e-11;
0.00212889;0.0230357;-0.00510833;-4.09832e-12;3.92315e-12;
0.00212903;0.0229641;-0.00516638;-4.10268e-12;1.06691e-13;
0.00212929;0.0230357;-0.00530798;-4.1099e-12;-1.5879e-13;
0.00212972;0.0229641;-0.00526224;-4.12321e-12;-4.8047e-13;
0.00213031;0.0230355;-0.00528209;-4.1493e-12;-9.27387e-13;
0.00213107;0.0229633;-0.00482121;-4.26055e-12;-1.50037e-12;
0.00213141;0.0230346;-0.00478419;-4.35e-12;-1.75803e-12;
0.0021316;0.0229634;-0.00480794;-4.39976e-12;-1.89971e-12;
0.00213177;0.0230345;-0.00478135;-4.44467e-12;-2.02731e-12;
0.00213211;0.0229635;-0.0048086;-4.53445e-12;-2.2825e-12;
0.00213279;0.0230345;-0.00478001;-4.71421e-12;-2.79289e-12;
0.00213379;0.0229636;-0.00480937;-4.97958e-12;-3.54677e-12;
0.00213479;0.0230353;-0.00477997;-5.13465e-12;-0.000496276;
0.00213579;0.0229703;-0.00479632;-4.3959e-12;-0.00678348;
0.00213679;0.0230315;-0.00456241;-4.1695e-12;-2.11355e-06;
0.00213779;0.022967;-0.00513182;-4.38075e-12;-0.00258411;
0.00213869;0.0230332;-0.00445048;-4.35285e-12;-0.00205559;
0.00213957;0.0229667;-0.00513308;-4.37639e-12;-0.00233363;
0.00214057;0.0230334;-0.00444932;-4.35591e-12;-0.00223011;
0.00214157;0.0229665;-0.00513401;-4.37322e-12;-0.00221906;
0.00214257;0.0230336;-0.00444852;-4.35742e-12;-0.00231225;
0.00214357;0.0229664;-0.00513468;-4.3707e-12;-0.00216188;
0.00214457;0.0230336;-0.00444798;-4.35871e-12;-0.00234883;
0.00214557;0.0229663;-0.00513512;-4.36884e-12;-0.0021403;
0.00214657;0.0230337;-0.00444763;-4.35951e-12;-0.00235931;
0.00214757;0.0229663;-0.00513539;-4.36746e-12;-0.00213741;
0.00214857;0.0230337;-0.00444742;-4.35998e-12;-0.00235693;
0.00214957;0.0229664;-0.00513554;-4.36634e-12;-0.00214339;
0.00215057;0.0230336;-0.00444732;-4.36045e-12;-0.00234764;
0.00215157;0.0229664;-0.00513559;-4.36565e-12;-0.00215396;
0.00215257;0.0230336;-0.0044473;-4.36063e-12;-0.00233706;
0.00215357;0.0229664;-0.00513559;-4.36508e-12;-0.00216425;
0.00215457;0.0230335;-0.00444733;-4.36102e-12;-0.00232608;
0.00215557;0.0229665;-0.00513552;-4.36464e-12;-0.00217543;
0.00215657;0.0230335;-0.00444742;-4.36127e-12;-0.00231518;
0.00215757;0.0229666;-0.00513541;-4.36429e-12;-0.00218586;
0.00215857;0.0230334;-0.00444755;-4.36146e-12;-0.00230529;
0.00215957;0.0229667;-0.00513526;-4.36401e-12;-0.0021951;
0.00216057;0.0230333;-0.00444772;-4.36162e-12;-0.00229665;
0.00216157;0.0229668;-0.00513508;-4.36378e-12;-0.00220312;
0.00216257;0.0230332;-0.00444791;-4.36176e-12;-0.0022892;
0.00216357;0.0229669;-0.00513488;-4.3636e-12;-0.00221;
0.00216457;0.0230331;-0.00444812;-4.36188e-12;-0.00228283;
0.00216557;0.022967;-0.00513465;-4.36345e-12;-0.00221586;
